Shipment ID,Sales Person,Product,Country,Date,Amount,Boxes,Order Status
S0003-31005,SP18,P08,G5,28-Aug-25,10131.75,922,Shipped
S0003-31009,SP19,P08,G1,28-Aug-25,19647,1638,Shipped
S0003-31010,SP19,P06,G1,28-Aug-25,7814.25,290,Shipped
S0003-31013,SP20,P06,G1,28-Aug-25,787.5,32,Shipped
S0003-31016,SP20,P15,G6,28-Aug-25,684,46,Shipped
S0003-31019,SP20,P11,G6,28-Aug-25,5460.75,547,Shipped
S0003-31020,SP20,P17,G5,28-Aug-25,7787.25,1298,Shipped
S0003-31024,SP20,P13,G5,28-Aug-25,6048,864,Shipped
S0003-31029,SP20,P19,G2,28-Aug-25,10476,403,Shipped
S0003-31034,SP20,P15,G3,28-Aug-25,3764.25,210,Shipped
S0003-31035,SP21,P13,G1,28-Aug-25,1377,153,Shipped
S0003-31040,SP21,P09,G1,28-Aug-25,1586.25,84,Shipped
S0003-31044,SP22,P13,G6,28-Aug-25,5843.25,650,Shipped
S0003-31049,SP22,P20,G2,28-Aug-25,14928.75,1493,Shipped
S0003-31053,SP22,P02,G5,28-Aug-25,4965.75,293,Shipped
S0003-31056,SP22,P12,G2,28-Aug-25,6673.5,352,Shipped
S0003-31060,SP22,P17,G1,28-Aug-25,4677.75,669,Shipped
S0003-31064,SP23,P14,G1,28-Aug-25,8165.25,511,Shipped
S0003-31068,SP23,P04,G4,28-Aug-25,7254,907,Shipped
S0003-31073,SP23,P01,G2,28-Aug-25,2270.25,228,Cancelled
S0003-31075,SP23,P20,G3,28-Aug-25,6628.5,553,Shipped
S0003-31077,SP25,P20,G1,28-Aug-25,7758,706,Shipped
S0003-31081,SP25,P08,G6,28-Aug-25,8826.75,736,Shipped
S0003-31083,SP25,P07,G2,28-Aug-25,1262.25,79,Shipped
S0003-31086,SP25,P21,G2,28-Aug-25,9612,687,Shipped
S0003-31087,SP04,P13,G1,29-Aug-25,10530,810,Shipped
S0003-31091,SP04,P11,G5,29-Aug-25,7015.5,502,Cancelled
S0003-31095,SP04,P05,G6,29-Aug-25,3348,197,Shipped
S0003-31100,SP04,P03,G4,29-Aug-25,5125.5,367,Shipped
S0003-31103,SP04,P19,G1,29-Aug-25,3809.25,159,Shipped
S0003-31107,SP04,P01,G4,29-Aug-25,16875,1875,Shipped
S0003-31108,SP04,P04,G1,29-Aug-25,5433.75,453,Shipped
S0003-31113,SP04,P16,G4,29-Aug-25,4569.75,241,Shipped
S0003-31116,SP05,P15,G5,29-Aug-25,2706.75,160,Shipped
S0003-31121,SP05,P21,G2,29-Aug-25,1464.75,134,Shipped
S0003-31123,SP05,P22,G4,29-Aug-25,4772.25,191,Shipped
S0003-31126,SP06,P03,G1,29-Aug-25,5989.5,428,Shipped
S0003-31128,SP06,P09,G1,29-Aug-25,5177.25,648,Shipped
S0003-31132,SP06,P09,G3,29-Aug-25,3672,408,Shipped
S0003-31135,SP06,P11,G5,29-Aug-25,6545.25,468,Shipped
S0003-31137,SP06,P07,G5,29-Aug-25,10359,576,Shipped
S0003-31140,SP06,P14,G2,29-Aug-25,837,34,Shipped
S0003-31143,SP06,P10,G5,29-Aug-25,7274.25,560,Shipped
S0003-31146,SP06,P13,G4,29-Aug-25,942.75,79,Shipped
S0003-31147,SP06,P13,G2,29-Aug-25,1086.75,91,Shipped
S0003-31151,SP06,P01,G1,29-Aug-25,4428,403,Shipped
S0003-31152,SP06,P15,G5,29-Aug-25,1307.25,82,Shipped
S0003-31157,SP07,P15,G5,29-Aug-25,1343.25,90,Shipped
S0003-31161,SP07,P08,G2,29-Aug-25,3874.5,775,Shipped
S0003-31166,SP07,P20,G6,29-Aug-25,6851.25,361,Shipped
S0003-31168,SP07,P16,G4,29-Aug-25,3966.75,209,Shipped
S0003-31171,SP07,P08,G1,29-Aug-25,11218.5,1603,Shipped
S0003-31175,SP07,P22,G1,29-Aug-25,4455,186,Shipped
S0003-31176,SP07,P04,G5,29-Aug-25,5229,436,Shipped
S0003-31181,SP07,P21,G1,29-Aug-25,3069,256,Shipped
S0003-31182,SP07,P13,G2,29-Aug-25,2423.25,221,Shipped
S0003-31183,SP08,P16,G4,29-Aug-25,9312.75,424,Shipped
S0003-31184,SP08,P20,G4,29-Aug-25,87.75,5,Shipped
S0003-31186,SP08,P09,G5,29-Aug-25,1116,140,Shipped
S0003-31188,SP08,P18,G2,29-Aug-25,5868,235,Shipped
S0003-31190,SP08,P18,G4,29-Aug-25,6912,247,Shipped
S0003-31191,SP08,P17,G1,29-Aug-25,5899.5,227,Shipped
S0003-31192,SP08,P17,G1,29-Aug-25,11612.25,431,Shipped
S0003-31197,SP09,P20,G5,29-Aug-25,4797,267,Shipped
S0003-31200,SP09,P03,G4,29-Aug-25,1401.75,101,Shipped
S0003-31204,SP09,P15,G1,29-Aug-25,5942.25,331,Shipped
S0003-31207,SP09,P03,G3,29-Aug-25,3291.75,206,Shipped
S0003-31208,SP10,P16,G5,29-Aug-25,4486.5,204,Shipped
S0003-31212,SP11,P06,G5,29-Aug-25,1613.25,125,Shipped
S0003-31213,SP11,P03,G5,29-Aug-25,4655.25,333,Shipped
S0003-31217,SP11,P17,G2,29-Aug-25,14517,538,Shipped
S0003-31221,SP11,P13,G4,29-Aug-25,6486.75,541,Shipped
S0003-31222,SP11,P16,G4,29-Aug-25,4646.25,212,Shipped
S0003-31223,SP11,P06,G5,29-Aug-25,10579.5,662,Shipped
S0003-31225,SP11,P15,G2,29-Aug-25,6066,405,Shipped
S0003-31226,SP11,P15,G4,29-Aug-25,2976.75,176,Shipped
S0003-31230,SP12,P05,G5,29-Aug-25,5764.5,361,Shipped
S0003-31232,SP12,P03,G1,29-Aug-25,4387.5,293,Shipped
S0003-31237,SP13,P01,G5,29-Aug-25,2272.5,228,Shipped
S0003-31238,SP13,P05,G1,29-Aug-25,8250.75,435,Shipped
S0003-31239,SP13,P01,G4,29-Aug-25,3993.75,400,Cancelled
S0003-31242,SP13,P04,G6,29-Aug-25,2652.75,242,Shipped
S0003-31247,SP13,P08,G1,29-Aug-25,1851.75,265,Shipped
S0003-31249,SP14,P13,G2,29-Aug-25,6957,580,Shipped
S0003-31252,SP15,P13,G3,29-Aug-25,5343.75,535,Shipped
S0003-31256,SP15,P11,G5,29-Aug-25,4128.75,318,Shipped
S0003-31257,SP15,P21,G4,29-Aug-25,816.75,63,Shipped
S0003-31259,SP15,P07,G5,29-Aug-25,1233,59,Shipped
S0003-31264,SP15,P13,G5,29-Aug-25,6664.5,606,Shipped
S0003-31269,SP15,P04,G1,29-Aug-25,5757.75,443,Shipped
S0003-31270,SP15,P22,G1,29-Aug-25,5454,219,Shipped
S0003-31275,SP15,P03,G5,29-Aug-25,7861.5,562,Shipped
S0003-31276,SP15,P07,G4,29-Aug-25,2313,122,Shipped
S0003-31277,SP16,P01,G5,29-Aug-25,1581.75,159,Shipped
S0003-31278,SP16,P12,G6,29-Aug-25,10806.75,386,Shipped
S0003-31281,SP16,P22,G4,29-Aug-25,6475.5,282,Shipped
S0003-31282,SP16,P17,G5,29-Aug-25,7449.75,311,Shipped
S0003-31287,SP16,P08,G5,29-Aug-25,11641.5,1941,Shipped
S0003-31288,SP16,P01,G5,29-Aug-25,11187,1399,Shipped
S0003-31293,SP16,P10,G2,29-Aug-25,504,42,Shipped
S0003-31296,SP17,P21,G5,29-Aug-25,5013,386,Shipped
S0003-31299,SP17,P21,G1,29-Aug-25,8106.75,580,Shipped
S0003-31300,SP17,P09,G5,29-Aug-25,4239,530,Shipped
S0003-31305,SP17,P17,G5,29-Aug-25,5213.25,194,Cancelled
S0003-31309,SP17,P17,G6,29-Aug-25,14805,617,Shipped
S0003-31313,SP18,P16,G5,29-Aug-25,13641.75,621,Shipped
S0003-31317,SP18,P16,G5,29-Aug-25,6894,345,Shipped
S0003-31320,SP18,P13,G4,29-Aug-25,15176.25,1168,Shipped
S0003-31324,SP18,P04,G1,29-Aug-25,6297.75,485,Shipped
S0003-31327,SP18,P04,G4,29-Aug-25,6844.5,623,Cancelled
S0003-31329,SP19,P06,G3,29-Aug-25,5960.25,459,Shipped
S0003-31331,SP19,P05,G2,29-Aug-25,6819.75,402,Shipped
S0003-31333,SP20,P04,G5,29-Aug-25,7278.75,662,Shipped
S0003-31335,SP20,P16,G3,29-Aug-25,7722,351,Shipped
S0003-31340,SP20,P20,G4,29-Aug-25,12899.25,645,Shipped
S0003-31344,SP20,P17,G2,29-Aug-25,7233.75,290,Shipped
S0003-31348,SP21,P16,G5,29-Aug-25,3773.25,172,Shipped
S0003-31350,SP21,P13,G2,29-Aug-25,21224.25,1633,Shipped
S0003-31353,SP21,P08,G5,29-Aug-25,5071.5,634,Cancelled
S0003-31357,SP21,P11,G1,29-Aug-25,3123,224,Shipped
S0003-31358,SP22,P02,G5,29-Aug-25,3456,158,Shipped
S0003-31361,SP22,P15,G5,29-Aug-25,447.75,27,Shipped
S0003-31362,SP22,P16,G5,29-Aug-25,9247.5,463,Shipped
S0003-31363,SP22,P12,G4,29-Aug-25,1482.75,60,Shipped
S0003-31364,SP22,P13,G5,29-Aug-25,3660.75,333,Shipped
S0003-31367,SP23,P14,G5,29-Aug-25,1161,51,Cancelled
S0003-31369,SP23,P03,G4,29-Aug-25,74.25,5,Shipped
S0003-31370,SP23,P13,G6,29-Aug-25,18891,1718,Shipped
S0003-31374,SP24,P22,G4,29-Aug-25,5051.25,203,Shipped
S0003-31377,SP25,P11,G5,29-Aug-25,1804.5,129,Shipped
S0003-31382,SP25,P02,G2,29-Aug-25,220.5,10,Shipped
S0003-31383,SP25,P06,G2,29-Aug-25,20785.5,1599,Shipped
S0003-31388,SP25,P16,G1,29-Aug-25,1273.5,58,Shipped
S0003-31389,SP25,P20,G4,29-Aug-25,204.75,11,Shipped
S0003-31391,SP01,P05,G1,29-Aug-25,3073.5,181,Shipped
S0003-31393,SP01,P12,G4,29-Aug-25,5910.75,282,Shipped
S0003-31396,SP02,P14,G1,29-Aug-25,5739.75,359,Shipped
S0003-31400,SP02,P15,G1,29-Aug-25,10028.25,627,Shipped
S0003-31403,SP02,P15,G6,29-Aug-25,3755.25,221,Cancelled
S0003-31406,SP03,P15,G6,29-Aug-25,4999.5,278,Shipped
S0003-31411,SP03,P08,G2,29-Aug-25,6372,491,Shipped
S0003-31414,SP03,P12,G2,29-Aug-25,9069.75,413,Shipped
S0003-31417,SP04,P15,G5,29-Aug-25,7490.25,441,Shipped
S0003-31422,SP04,P12,G2,29-Aug-25,6390,337,Shipped
S0003-31423,SP04,P19,G1,29-Aug-25,681.75,29,Shipped
S0003-31427,SP04,P03,G6,29-Aug-25,519.75,29,Shipped
S0003-31431,SP04,P11,G5,29-Aug-25,3870,298,Shipped
S0003-31435,SP04,P05,G1,29-Aug-25,6900.75,406,Shipped
S0003-31437,SP04,P08,G3,29-Aug-25,2551.5,213,Shipped
S0003-31439,SP05,P05,G2,29-Aug-25,5906.25,370,Shipped
S0003-31444,SP05,P16,G1,29-Aug-25,10271.25,1712,Shipped
S0003-31445,SP05,P22,G5,29-Aug-25,3237.75,191,Shipped
S0003-31446,SP05,P18,G2,29-Aug-25,6990.75,280,Shipped
S0003-31450,SP05,P17,G5,29-Aug-25,6783.75,848,Shipped
S0003-31453,SP06,P22,G4,29-Aug-25,279,15,Shipped
S0003-31455,SP06,P17,G4,29-Aug-25,1932.75,242,Shipped
S0003-31456,SP06,P05,G6,29-Aug-25,7922.25,566,Shipped
S0003-31457,SP06,P01,G6,29-Aug-25,2481.75,226,Shipped
S0003-31462,SP06,P17,G5,29-Aug-25,11443.5,1908,Shipped
S0003-31464,SP06,P14,G6,29-Aug-25,9666,691,Shipped
S0003-31469,SP06,P21,G6,29-Aug-25,9378,670,Shipped
S0003-31473,SP06,P08,G5,29-Aug-25,263.25,19,Shipped
S0003-31475,SP06,P15,G1,29-Aug-25,3825,255,Shipped
S0003-31478,SP06,P04,G6,29-Aug-25,7002,778,Shipped
S0003-31482,SP07,P01,G1,29-Aug-25,5823,583,Shipped
S0003-31485,SP07,P04,G1,29-Aug-25,5899.5,843,Shipped
S0003-31490,SP07,P21,G3,29-Aug-25,10030.5,772,Shipped
S0003-31494,SP07,P14,G3,29-Aug-25,2083.5,139,Shipped
S0003-31495,SP07,P06,G4,29-Aug-25,5692.5,228,Shipped
S0003-31497,SP07,P20,G3,29-Aug-25,5526,461,Shipped
S0003-31502,SP07,P20,G2,29-Aug-25,85.5,7,Shipped
S0003-31504,SP08,P21,G2,29-Aug-25,7825.5,522,Cancelled
S0003-31509,SP08,P02,G1,29-Aug-25,9587.25,533,Shipped
S0003-31510,SP09,P01,G5,29-Aug-25,877.5,88,Shipped
S0003-31514,SP09,P03,G1,29-Aug-25,3413.25,190,Shipped
S0003-31515,SP09,P07,G3,29-Aug-25,1458,98,Shipped
S0003-31517,SP10,P19,G6,29-Aug-25,245.25,10,Shipped
S0003-31521,SP10,P03,G4,29-Aug-25,7719.75,407,Shipped
S0003-31526,SP10,P08,G2,29-Aug-25,994.5,72,Shipped
S0003-31531,SP10,P02,G4,29-Aug-25,2171.25,115,Shipped
S0003-31536,SP10,P02,G3,29-Aug-25,9211.5,461,Shipped
S0003-31540,SP10,P04,G5,29-Aug-25,7155,1193,Shipped
S0003-31542,SP10,P06,G3,29-Aug-25,969.75,35,Shipped
S0003-31546,SP10,P05,G6,29-Aug-25,2740.5,172,Shipped
S0003-31549,SP10,P05,G3,29-Aug-25,8448.75,564,Shipped
S0003-31552,SP10,P03,G6,29-Aug-25,1842.75,109,Shipped
S0003-31554,SP11,P19,G4,29-Aug-25,4673.25,187,Shipped
S0003-31556,SP11,P21,G3,29-Aug-25,4187.25,323,Shipped
S0003-31560,SP11,P15,G6,29-Aug-25,2506.5,168,Shipped
S0003-31563,SP11,P13,G6,29-Aug-25,6768,1128,Shipped
S0003-31567,SP11,P01,G6,29-Aug-25,6410.25,535,Shipped
S0003-31571,SP11,P11,G1,29-Aug-25,1327.5,121,Shipped
S0003-31574,SP12,P17,G1,29-Aug-25,7515,1253,Shipped
S0003-31578,SP12,P19,G1,29-Aug-25,5679,247,Shipped
S0003-31582,SP12,P07,G2,29-Aug-25,5303.25,332,Shipped
S0003-31584,SP12,P05,G6,29-Aug-25,8273.25,487,Shipped
S0003-31586,SP13,P14,G5,29-Aug-25,553.5,37,Shipped
S0003-31591,SP13,P22,G1,29-Aug-25,5841,344,Shipped
S0003-31592,SP13,P07,G2,29-Aug-25,594,43,Shipped
S0003-31597,SP13,P14,G6,29-Aug-25,256.5,17,Shipped
S0003-31600,SP13,P12,G4,29-Aug-25,10138.5,507,Shipped
S0003-31602,SP14,P06,G1,29-Aug-25,6367.5,255,Shipped
S0003-31607,SP14,P01,G4,29-Aug-25,4016.25,402,Shipped
S0003-31611,SP14,P06,G5,29-Aug-25,11466,459,Shipped
S0003-31612,SP14,P11,G5,29-Aug-25,5665.5,436,Shipped
S0003-31616,SP15,P14,G6,29-Aug-25,1800,120,Shipped
S0003-31620,SP15,P22,G5,29-Aug-25,243,13,Shipped
S0003-31622,SP15,P08,G2,29-Aug-25,4909.5,410,Shipped
S0003-31624,SP15,P13,G2,29-Aug-25,5208.75,869,Shipped
S0003-31627,SP15,P12,G3,29-Aug-25,2538,121,Shipped
S0003-31632,SP15,P02,G1,29-Aug-25,5625,282,Shipped
S0003-31633,SP15,P04,G3,29-Aug-25,5683.5,812,Shipped
S0003-31638,SP15,P05,G5,29-Aug-25,1332,89,Shipped
S0003-31640,SP15,P14,G6,29-Aug-25,1869.75,134,Shipped
S0003-31643,SP15,P21,G2,29-Aug-25,8716.5,671,Shipped
S0003-31645,SP16,P13,G2,29-Aug-25,5847.75,650,Shipped
S0003-31648,SP16,P02,G5,29-Aug-25,6041.25,318,Shipped
S0003-31650,SP16,P18,G5,29-Aug-25,10066.5,403,Shipped
S0003-31654,SP16,P03,G6,29-Aug-25,5834.25,344,Shipped
S0003-31658,SP16,P14,G1,29-Aug-25,5843.25,390,Shipped
S0003-31660,SP16,P06,G1,29-Aug-25,13500,520,Shipped
S0003-31663,SP16,P10,G6,29-Aug-25,5600.25,312,Shipped
S0003-31664,SP16,P21,G6,29-Aug-25,2920.5,209,Shipped
S0003-31667,SP16,P07,G5,29-Aug-25,5168.25,398,Shipped
S0003-31668,SP16,P13,G5,29-Aug-25,5989.5,999,Shipped
S0003-31673,SP17,P19,G5,29-Aug-25,2198.25,85,Shipped
S0003-31677,SP17,P22,G1,29-Aug-25,2652.75,133,Shipped
S0003-31679,SP17,P14,G3,29-Aug-25,2517.75,149,Shipped
S0003-31681,SP17,P11,G3,29-Aug-25,468,36,Shipped
S0003-31685,SP17,P22,G2,29-Aug-25,5658.75,315,Shipped
S0003-31688,SP17,P07,G4,29-Aug-25,1253.25,79,Shipped
S0003-31693,SP17,P06,G6,29-Aug-25,9207,341,Shipped
S0003-31697,SP18,P11,G6,29-Aug-25,8217,747,Shipped
S0003-31699,SP18,P07,G4,29-Aug-25,3615.75,226,Shipped
S0003-31703,SP19,P10,G4,29-Aug-25,2074.5,110,Shipped
S0003-31704,SP19,P18,G5,29-Aug-25,6126.75,236,Shipped
S0003-31709,SP19,P09,G6,29-Aug-25,5728.5,302,Shipped
S0003-31712,SP20,P21,G6,29-Aug-25,4558.5,351,Shipped
S0003-31716,SP20,P06,G4,29-Aug-25,3683.25,148,Shipped
S0003-31718,SP20,P08,G3,29-Aug-25,4529.25,324,Shipped
S0003-31723,SP20,P22,G6,29-Aug-25,2274.75,134,Shipped
S0003-31724,SP20,P03,G6,29-Aug-25,5055.75,298,Shipped
S0003-31727,SP20,P20,G4,29-Aug-25,6016.5,547,Shipped
S0003-31728,SP20,P10,G4,29-Aug-25,6455.25,380,Shipped
S0003-31731,SP21,P11,G2,29-Aug-25,6788.25,566,Shipped
S0003-31736,SP21,P15,G1,29-Aug-25,2342.25,131,Shipped
S0003-31737,SP21,P16,G2,29-Aug-25,9785.25,1398,Shipped
S0003-31738,SP22,P19,G1,29-Aug-25,6459.75,281,Shipped
S0003-31740,SP22,P19,G2,29-Aug-25,1498.5,58,Shipped
S0003-31742,SP22,P15,G2,29-Aug-25,8417.25,562,Shipped
S0003-31746,SP22,P17,G2,29-Aug-25,5303.25,590,Shipped
S0003-31747,SP22,P21,G6,29-Aug-25,87.75,7,Shipped
S0003-31749,SP23,P02,G3,29-Aug-25,5989.5,333,Shipped
S0003-31750,SP23,P21,G4,29-Aug-25,1012.5,78,Cancelled
S0003-31754,SP23,P03,G5,29-Aug-25,8311.5,462,Shipped
S0003-31756,SP23,P11,G6,29-Aug-25,4059,313,Shipped
S0003-31757,SP24,P10,G5,29-Aug-25,7024.5,440,Shipped
S0003-31762,SP24,P22,G6,29-Aug-25,3368.25,169,Shipped
S0003-31765,SP24,P22,G6,29-Aug-25,7789.5,433,Shipped
S0003-31769,SP25,P02,G4,29-Aug-25,1638,91,Shipped
S0003-31771,SP25,P15,G6,29-Aug-25,1010.25,64,Shipped
S0003-31776,SP25,P11,G3,29-Aug-25,1883.25,145,Shipped
S0003-31780,SP25,P19,G6,29-Aug-25,2783.25,108,Shipped
S0003-31781,SP25,P21,G2,29-Aug-25,7069.5,442,Shipped
S0003-31786,SP25,P22,G6,29-Aug-25,6729.75,396,Shipped
S0003-31791,SP25,P22,G1,29-Aug-25,5314.5,266,Shipped
S0003-31792,SP25,P13,G4,29-Aug-25,6061.5,674,Shipped
S0003-31797,SP25,P13,G4,29-Aug-25,5109.75,639,Shipped
S0003-31800,SP25,P03,G4,29-Aug-25,1131.75,60,Shipped
S0003-31804,SP01,P08,G5,1-Sept-25,7967.25,1594,Shipped
S0003-31808,SP01,P19,G5,1-Sept-25,1788.75,69,Shipped
S0003-31812,SP01,P13,G1,1-Sept-25,6606,601,Shipped
S0003-31813,SP02,P14,G2,1-Sept-25,2758.5,107,Shipped
S0003-31816,SP03,P01,G2,1-Sept-25,537.75,54,Shipped
S0003-31817,SP03,P03,G1,1-Sept-25,3156.75,186,Shipped
S0003-31819,SP04,P09,G2,1-Sept-25,99,15,Shipped
S0003-31823,SP04,P16,G1,1-Sept-25,4486.5,225,Shipped
S0003-31826,SP04,P12,G6,1-Sept-25,4587.75,170,Shipped
S0003-31831,SP04,P13,G2,1-Sept-25,10989,916,Shipped
S0003-31832,SP05,P08,G2,1-Sept-25,9562.5,1594,Cancelled
S0003-31836,SP06,P21,G4,1-Sept-25,5375.25,489,Shipped
S0003-31841,SP06,P11,G4,1-Sept-25,94.5,7,Shipped
S0003-31844,SP06,P18,G5,1-Sept-25,13833,495,Shipped
S0003-31849,SP06,P05,G1,1-Sept-25,1197,75,Shipped
S0003-31850,SP06,P04,G1,1-Sept-25,6896.25,493,Shipped
S0003-31853,SP07,P13,G1,1-Sept-25,3276,252,Shipped
S0003-31856,SP07,P17,G1,1-Sept-25,1831.5,71,Shipped
S0003-31861,SP07,P08,G5,1-Sept-25,5181.75,1037,Shipped
S0003-31865,SP07,P20,G4,1-Sept-25,2126.25,102,Cancelled
S0003-31866,SP07,P06,G2,1-Sept-25,7310.25,488,Shipped
S0003-31871,SP07,P06,G5,1-Sept-25,7463.25,575,Shipped
S0003-31874,SP07,P19,G4,1-Sept-25,1593,62,Shipped
S0003-31877,SP08,P04,G2,1-Sept-25,5773.5,525,Shipped
S0003-31882,SP08,P12,G1,1-Sept-25,11493,411,Shipped
S0003-31883,SP08,P17,G4,1-Sept-25,938.25,37,Shipped
S0003-31885,SP08,P13,G6,1-Sept-25,2574,234,Shipped
S0003-31888,SP08,P03,G3,1-Sept-25,870.75,59,Shipped
S0003-31889,SP08,P08,G6,1-Sept-25,3478.5,696,Shipped
S0003-31894,SP09,P03,G1,1-Sept-25,3555,237,Shipped
S0003-31898,SP09,P03,G4,1-Sept-25,6428.25,460,Shipped
S0003-31900,SP09,P03,G5,1-Sept-25,3818.25,255,Shipped
S0003-31905,SP09,P08,G5,1-Sept-25,3892.5,779,Shipped
S0003-31907,SP09,P11,G2,1-Sept-25,4491,321,Shipped
S0003-31912,SP09,P22,G5,1-Sept-25,6687,279,Shipped
S0003-31916,SP09,P15,G2,1-Sept-25,778.5,49,Shipped
S0003-31920,SP09,P20,G3,1-Sept-25,6678,318,Cancelled
S0003-31925,SP09,P16,G1,1-Sept-25,4758.75,238,Shipped
S0003-31926,SP09,P12,G4,1-Sept-25,4443.75,165,Shipped
S0003-31930,SP09,P22,G1,1-Sept-25,5350.5,215,Shipped
S0003-31931,SP09,P19,G3,1-Sept-25,1561.5,61,Shipped
S0003-31933,SP09,P21,G2,1-Sept-25,3521.25,252,Shipped
S0003-31934,SP10,P15,G5,1-Sept-25,6873.75,405,Shipped
S0003-31936,SP10,P08,G2,1-Sept-25,375.75,76,Shipped
S0003-31937,SP11,P17,G1,1-Sept-25,14915.25,622,Shipped
S0003-31939,SP11,P11,G5,1-Sept-25,981,76,Shipped
S0003-31942,SP11,P05,G1,1-Sept-25,2632.5,147,Shipped
S0003-31944,SP11,P01,G2,1-Sept-25,8597.25,1075,Shipped
S0003-31948,SP11,P21,G3,1-Sept-25,5751,443,Shipped
S0003-31953,SP11,P06,G2,1-Sept-25,12024,925,Shipped
S0003-31955,SP11,P20,G1,1-Sept-25,1377,66,Shipped
S0003-31957,SP11,P15,G4,1-Sept-25,740.25,47,Shipped
S0003-31958,SP12,P13,G5,1-Sept-25,13569.75,1234,Shipped
S0003-31963,SP12,P19,G1,1-Sept-25,5325.75,222,Shipped
S0003-31964,SP13,P19,G1,1-Sept-25,1944,85,Shipped
S0003-31969,SP13,P06,G5,1-Sept-25,1509.75,117,Shipped
S0003-31972,SP13,P14,G3,1-Sept-25,3521.25,154,Shipped
S0003-31975,SP13,P07,G1,1-Sept-25,6754.5,356,Shipped
S0003-31976,SP14,P12,G1,1-Sept-25,5559.75,223,Shipped
S0003-31979,SP14,P21,G2,1-Sept-25,1073.25,98,Shipped
S0003-31984,SP15,P02,G2,1-Sept-25,3042,127,Shipped
S0003-31989,SP15,P22,G2,1-Sept-25,3631.5,146,Shipped
S0003-31991,SP15,P13,G2,1-Sept-25,4414.5,442,Shipped
S0003-31994,SP15,P14,G1,1-Sept-25,1467,64,Shipped
S0003-31998,SP15,P04,G3,1-Sept-25,5802.75,415,Shipped
S0003-32002,SP15,P17,G4,1-Sept-25,3309.75,128,Shipped
S0003-32005,SP15,P21,G3,1-Sept-25,1597.5,146,Shipped
S0003-32009,SP15,P08,G4,1-Sept-25,2826,354,Shipped
S0003-32011,SP15,P05,G4,1-Sept-25,9533.25,596,Cancelled
S0003-32015,SP16,P11,G3,1-Sept-25,8862.75,739,Shipped
S0003-32019,SP16,P05,G2,1-Sept-25,5224.5,327,Shipped
S0003-32022,SP16,P16,G1,1-Sept-25,7447.5,339,Shipped
S0003-32026,SP16,P17,G1,1-Sept-25,2679.75,104,Shipped
S0003-32031,SP16,P02,G4,1-Sept-25,12114,505,Shipped
S0003-32036,SP16,P02,G4,1-Sept-25,4891.5,233,Shipped
S0003-32041,SP17,P21,G5,1-Sept-25,2565,184,Shipped
S0003-32044,SP17,P17,G1,1-Sept-25,20018.25,835,Shipped
S0003-32045,SP17,P19,G4,1-Sept-25,14593.5,635,Shipped
S0003-32046,SP17,P10,G1,1-Sept-25,10165.5,727,Shipped
S0003-32047,SP17,P16,G4,1-Sept-25,3008.25,137,Shipped
S0003-32052,SP18,P16,G1,1-Sept-25,4779,218,Shipped
S0003-32056,SP18,P08,G3,1-Sept-25,1462.5,183,Shipped
S0003-32058,SP18,P22,G5,1-Sept-25,5910.75,247,Shipped
S0003-32063,SP19,P04,G4,1-Sept-25,5719.5,520,Shipped
S0003-32066,SP19,P13,G2,1-Sept-25,6680.25,669,Shipped
S0003-32067,SP19,P12,G4,1-Sept-25,3588.75,129,Shipped
S0003-32068,SP20,P14,G1,1-Sept-25,4734,183,Cancelled
S0003-32069,SP20,P16,G2,1-Sept-25,7800.75,391,Shipped
S0003-32074,SP20,P13,G1,1-Sept-25,7593.75,760,Shipped
S0003-32076,SP20,P07,G1,1-Sept-25,4833,231,Shipped
S0003-32078,SP21,P01,G5,1-Sept-25,2328.75,292,Shipped
S0003-32079,SP21,P04,G2,1-Sept-25,7841.25,604,Shipped
S0003-32081,SP21,P13,G4,1-Sept-25,4513.5,377,Shipped
S0003-32084,SP21,P13,G1,1-Sept-25,6214.5,565,Shipped
S0003-32088,SP21,P20,G4,1-Sept-25,54,3,Shipped
S0003-32090,SP21,P05,G2,1-Sept-25,5292,294,Shipped
S0003-32093,SP21,P08,G3,1-Sept-25,7357.5,1472,Cancelled
S0003-32094,SP22,P15,G4,1-Sept-25,3701.25,232,Shipped
S0003-32099,SP22,P21,G5,1-Sept-25,4032,288,Shipped
S0003-32101,SP22,P06,G2,1-Sept-25,11115,695,Shipped
S0003-32102,SP22,P17,G2,1-Sept-25,3334.5,124,Shipped
S0003-32107,SP22,P15,G3,1-Sept-25,888.75,60,Shipped
S0003-32110,SP22,P16,G1,1-Sept-25,7659,365,Shipped
S0003-32111,SP22,P08,G4,1-Sept-25,1584,317,Shipped
S0003-32113,SP22,P20,G5,1-Sept-25,4506.75,215,Shipped
S0003-32118,SP22,P15,G1,1-Sept-25,5505.75,368,Shipped
S0003-32119,SP22,P08,G3,1-Sept-25,9850.5,1971,Shipped
S0003-32122,SP23,P15,G4,1-Sept-25,1275.75,76,Shipped
S0003-32124,SP23,P08,G5,1-Sept-25,6093,762,Shipped
S0003-32128,SP23,P13,G5,1-Sept-25,6016.5,502,Shipped
S0003-32130,SP23,P21,G3,1-Sept-25,3381.75,261,Shipped
S0003-32135,SP23,P17,G4,1-Sept-25,14719.5,567,Shipped
S0003-32140,SP23,P07,G5,1-Sept-25,1026,54,Shipped
